english,language,handshape,twohands,handpart,mmvrepeated,dmvhandshape,dmvorientation,compound,domhand,twohandsC,mmvcrepeated,dmvchandshape,dmvcorientation,TwoH,PoA,PoA2,Mov,Mov2,Mov3,Mov4,Compounds,hist,geo,SL
who,Polish,3,false,ulnar_side,true,false,true,false,right,false,false,false,false,0,Vertical,Vertical,false true,Or_Change,false true,Or,0,DGS,EastEuro,PJM
wide,Polish,5,true,palm,false,false,false,false,right,false,false,false,false,1,Lateral,Lateral,X_right,X_right,X_right false false,X_right,0,DGS,EastEuro,PJM
wife,Polish,L_enb,false,tip,false,false,false,false,right,false,false,false,true,0,cheek,head,Z_back,Z_back,Z_back false false,Z_back,1,DGS,EastEuro,PJM
wind,Polish,4,true,palm,true,false,false,false,right,false,false,false,false,1,Lateral,Lateral,X_left,X_left,X_left false false,X_left,0,DGS,EastEuro,PJM
with,Polish,5,true,finger_fronts,false,true,false,false,right,false,false,false,false,1,Lateral,Lateral,X_left,X_left,X_left true false,X_left_Hs,0,DGS,EastEuro,PJM
woman,Polish,L_b,false,tip,false,false,false,false,right,false,false,false,false,0,cheek,head,Z_back,Z_back,Z_back false false,Z_back,0,DGS,EastEuro,PJM
wood,Polish,B,false,radial_side,true,false,false,false,right,false,false,false,false,0,forearm_ulnar,NA,Z_back,Z_back,Z_back false false,Z_back,0,DGS,EastEuro,PJM
work,Polish,S,false,ulnar_side,true,false,false,false,right,false,false,false,false,0,radial_side,hand,Y_down,Y_down,Y_down false false,Y_down,0,DGS,EastEuro,PJM
worm,Polish,1,false,finger_fronts,false,true,false,false,right,false,false,false,false,0,forearm_back,arm,X_left,X_left,X_left true false,X_left_Hs,0,DGS,EastEuro,PJM
year,Polish,A,true,tip,true,false,false,false,right,false,false,false,false,1,Lateral,Lateral,Z_front,Z_front,Z_front false false,Z_front,0,DGS,EastEuro,PJM
yellow,Polish,Y,false,heel,false,false,true,false,right,false,false,false,false,0,Vertical,Vertical,false true,Or_Change,false true,Or,0,DGS,EastEuro,PJM
all,Austrian,B,false,palm,false,false,false,false,right,false,false,false,false,0,Horizontal,Horizontal,X_right,X_right,X_right false false,X_right,0,LSF,WestEuro,OGS
animal,Austrian,1,false,tip,false,false,true,false,right,false,false,false,false,0,forehead,head,Y_down,Y_down,Y_down false true,Y_down_Or,0,LSF,WestEuro,OGS
bad,Austrian,5,false,palm,false,false,true,false,right,false,false,false,false,0,Vertical,Vertical,false true,Or_Change,false true,Or,0,LSF,WestEuro,OGS
because,Austrian,1,false,tip,false,true,false,false,right,false,false,false,false,0,cheek,head,Y_down,Y_down,Y_down true false,Y_down_Hs,0,LSF,WestEuro,OGS
bird,Austrian,L,false,heel,false,true,false,false,right,false,false,false,false,0,chin,head,true false,Hs_Change,true false,Hs,0,LSF,WestEuro,OGS
black,Austrian,E,false,palm,false,false,false,false,right,false,false,false,false,0,forehead,head,Y_down,Y_down,Y_down false false,Y_down,0,LSF,WestEuro,OGS
blood,Austrian,5,false,finger_fronts,false,true,false,false,right,false,false,false,false,0,mouth,head,Y_down,Y_down,Y_down true false,Y_down_Hs,0,LSF,WestEuro,OGS
boring,Austrian,A,false,tip,true,false,false,false,right,false,false,false,false,0,chin,head,X_left,X_left,X_left false false,X_left,0,LSF,WestEuro,OGS
brother,Austrian,1,false,radial_side,true,false,false,false,right,false,false,false,false,0,Lateral,Lateral,Z_front,Z_front,Z_front false false,Z_front,0,LSF,WestEuro,OGS
bug,Austrian,1,true,heel,true,false,false,false,right,false,false,true,false,1,forehead,head,Z_front,Z_front,Z_front false false,Z_front,1,LSF,WestEuro,OGS
cat,Austrian,L_eb,true,tip,true,false,false,false,right,false,false,false,false,1,mouth,head,X_right,X_right,X_right false false,X_right,0,LSF,WestEuro,OGS
child,Austrian,E,false,palm,false,false,false,false,right,false,false,false,false,0,Horizontal,Horizontal,Y_down,Y_down,Y_down false false,Y_down,0,LSF,WestEuro,OGS
correct,Austrian,H,false,finger_fronts,false,false,false,false,right,false,false,false,false,0,palm,hand,X_left,X_left,X_left false false,X_left,0,LSF,WestEuro,OGS
count,Austrian,S_b,true,back_of_palm,false,true,false,false,right,false,false,false,false,1,Horizontal,Horizontal,Y_down,Y_down,Y_down true false,Y_down_Hs,0,LSF,WestEuro,OGS
dance,Austrian,L_eb,true,tip,true,false,false,false,right,false,false,false,false,1,Horizontal,Horizontal,Z_front,Z_front,Z_front false false,Z_front,0,LSF,WestEuro,OGS
day,Austrian,L_enb,false,radial_side,false,false,false,false,right,false,false,false,false,0,Vertical,Vertical,X_right,X_right,X_right false false,X_right,0,LSF,WestEuro,OGS
die,Austrian,B,false,heel,false,false,true,false,right,false,false,false,false,0,heel,NA,false true,Or_Change,false true,Or,0,LSF,WestEuro,OGS
dirty,Austrian,5,false,tip,true,false,false,false,right,false,false,false,false,0,palm,hand,X_left,X_left,X_left false false,X_left,0,LSF,WestEuro,OGS
dog,Austrian,E_nb,false,back_of_fingers,true,true,false,false,right,false,false,false,false,0,mouth,head,true false,Hs_Change,true false,Hs,0,LSF,WestEuro,OGS
dry,Austrian,E_b,true,tip,false,true,false,false,right,false,false,false,false,1,Lateral,Lateral,X_right,X_right,X_right true false,X_right_Hs,0,LSF,WestEuro,OGS
dust,Austrian,E,false,palm,false,false,true,false,right,false,false,false,false,0,Horizontal,Horizontal,X_right,X_right,X_right false true,X_right_Or,0,LSF,WestEuro,OGS
earth,Austrian,E,true,radial_side,false,false,true,false,right,false,false,false,false,1,Lateral,Lateral,Y_down,Y_down,Y_down false true,Y_down_Or,0,LSF,WestEuro,OGS
egg,Austrian,L_eb,false,tip,true,false,false,false,right,false,false,false,false,0,chin,head,Z_back,Z_back,Z_back false false,Z_back,0,LSF,WestEuro,OGS
father,Austrian,1,false,radial_side,false,false,false,false,right,false,false,false,false,0,chin,head,Y_up,Y_up,Y_up false false,Y_up,0,LSF,WestEuro,OGS
feather,Austrian,L_b,false,tip,false,true,false,false,right,false,false,false,false,0,tip,hand,X_right,X_right,X_right true false,X_right_Hs,0,LSF,WestEuro,OGS
fire,Austrian,5,true,palm,true,false,true,false,right,false,false,false,false,1,Lateral,Lateral,Y_up,Y_up,Y_up false true,Y_up_Or,0,LSF,WestEuro,OGS
fish,Austrian,E,false,tip,false,false,true,false,right,false,false,false,false,0,Vertical,Vertical,Z_front,Z_front,Z_front false true,Z_front_Or,0,LSF,WestEuro,OGS
flower,Austrian,E_bnb,false,tip,true,true,false,false,right,false,false,false,false,0,nose,head,true false,Hs_Change,true false,Hs,0,LSF,WestEuro,OGS
full,Austrian,V,true,radial_side,false,false,false,false,right,false,false,false,false,1,Lateral,Lateral,X_right,X_right,X_right false false,X_right,0,LSF,WestEuro,OGS
good,Austrian,L_enb,false,tip,false,false,false,false,right,false,false,false,false,0,Vertical,Vertical,Z_front,Z_front,Z_front false false,Z_front,0,LSF,WestEuro,OGS
grass,Austrian,4,true,tip,true,false,false,false,right,false,false,false,false,1,Horizontal,Horizontal,Y_up,Y_up,Y_up false false,Y_up,0,LSF,WestEuro,OGS
grease,Austrian,E_b,true,tip,false,true,false,false,right,false,true,false,false,1,Lateral,Lateral,X_right,X_right,X_right true false,X_right_Hs,1,LSF,WestEuro,OGS
green,Austrian,A,false,radial_side,true,false,false,false,right,false,false,false,false,0,chin,head,Y_down,Y_down,Y_down false false,Y_down,0,LSF,WestEuro,OGS
heavy,Austrian,S,true,back_of_palm,false,false,false,false,right,false,false,false,false,1,Horizontal,Horizontal,Y_up,Y_up,Y_up false false,Y_up,0,LSF,WestEuro,OGS
how,Austrian,Y,true,ulnar_side,false,false,false,false,right,false,false,false,false,1,Lateral,Lateral,X_right,X_right,X_right false false,X_right,0,LSF,WestEuro,OGS
husband,Austrian,E,true,palm,true,false,true,false,right,false,true,false,false,1,Lateral,Lateral,Y_down,Y_down,Y_down false true,Y_down_Or,1,LSF,WestEuro,OGS
ice,Austrian,M_enb,false,tip,false,false,false,false,right,false,false,false,false,0,wrist_back,arm,X_right,X_right,X_right false false,X_right,0,LSF,WestEuro,OGS
if,Austrian,V,false,finger_fronts,false,false,false,false,right,false,false,false,false,0,back_of_fingers,hand,Y_down,Y_down,Y_down false false,Y_down,0,LSF,WestEuro,OGS
kill,Austrian,S,false,ulnar_side,false,false,false,false,right,false,false,false,false,0,Vertical,Vertical,Z_front,Z_front,Z_front false false,Z_front,0,LSF,WestEuro,OGS
laugh,Austrian,5_b,true,tip,true,false,false,false,right,false,false,false,false,1,Torso_bottom,torso,Z_back,Z_back,Z_back false false,Z_back,0,LSF,WestEuro,OGS
leaf,Austrian,1,true,tip,true,false,false,false,right,false,false,false,false,1,Vertical,Vertical,Y_down,Y_down,Y_down false false,Y_down,0,LSF,WestEuro,OGS
lie,Austrian,1,false,radial_side,true,false,false,false,right,false,false,false,false,0,chin,head,X_left,X_left,X_left false false,X_left,0,LSF,WestEuro,OGS
live,Austrian,L,true,radial_side,false,false,false,false,right,false,false,false,false,1,Torso_top,torso,Y_up,Y_up,Y_up false false,Y_up,0,LSF,WestEuro,OGS
long,Austrian,E,true,palm,false,false,false,false,right,false,false,false,false,1,Lateral,Lateral,X_right,X_right,X_right false false,X_right,0,LSF,WestEuro,OGS
look_for,Austrian,V_nb,true,back_of_palm,true,false,false,false,right,false,false,false,false,1,Horizontal,Horizontal,Y_down,Y_down,Y_down false false,Y_down,0,LSF,WestEuro,OGS
man,Austrian,B_nb,false,back_of_palm,true,false,false,false,right,false,false,false,false,0,cheek,head,Z_front,Z_front,Z_front false false,Z_front,0,LSF,WestEuro,OGS
meat,Austrian,E_bnb,false,tip,false,true,false,false,right,false,false,false,false,0,back_of_palm,hand,Y_up,Y_up,Y_up true false,Y_up_Hs,1,LSF,WestEuro,OGS
moon,Austrian,L_b,false,tip,false,true,false,false,right,false,false,false,false,0,Lateral,Lateral,Y_down,Y_down,Y_down true false,Y_down_Hs,0,LSF,WestEuro,OGS
mother,Austrian,H,false,radial_side,false,false,false,false,right,false,false,false,false,0,mouth,head,X_left,X_left,X_left false false,X_left,0,LSF,WestEuro,OGS
mountain,Austrian,E_bnb,false,tip,false,true,false,false,right,false,false,false,false,0,tip,hand,X_right,X_right,X_right true false,X_right_Hs,0,LSF,WestEuro,OGS
name,Austrian,H,false,back_of_fingers,false,false,false,false,right,false,false,false,false,0,palm,hand,X_right,X_right,X_right false false,X_right,0,LSF,WestEuro,OGS
narrow,Austrian,S_b,true,heel,false,false,false,false,right,false,false,false,false,1,Lateral,Lateral,X_left,X_left,X_left false false,X_left,0,LSF,WestEuro,OGS
new,Austrian,B,false,back_of_palm,false,false,false,false,right,false,false,false,false,0,palm,hand,X_left,X_left,X_left false false,X_left,0,LSF,WestEuro,OGS
night,Austrian,H,false,radial_side,false,false,false,false,right,false,false,false,false,0,forehead,head,X_right,X_right,X_right false false,X_right,0,LSF,WestEuro,OGS
not,Austrian,1,false,finger_fronts,true,false,true,false,right,false,false,false,false,0,Vertical,Vertical,false true,Or_Change,false true,Or,0,LSF,WestEuro,OGS
old,Austrian,L_nb,false,finger_fronts,true,false,false,false,right,false,false,false,false,0,chin,head,Z_back,Z_back,Z_back false false,Z_back,0,LSF,WestEuro,OGS
other,Austrian,1,true,tip,true,false,true,false,right,false,false,false,false,1,tip,hand,Z_front,Z_front,Z_front false true,Z_front_Or,0,LSF,WestEuro,OGS
person,Austrian,L_nb,false,tip,false,false,false,false,right,false,false,false,false,0,Vertical,Vertical,Y_down,Y_down,Y_down false false,Y_down,0,LSF,WestEuro,OGS
pig,Austrian,1,false,tip,false,false,true,false,right,false,false,false,false,0,cheek,head,Y_down,Y_down,Y_down false true,Y_down_Or,0,LSF,WestEuro,OGS
play,Austrian,5_b,true,tip,true,false,false,false,right,false,false,false,false,1,Horizontal,Horizontal,Y_up,Y_up,Y_up false false,Y_up,0,LSF,WestEuro,OGS
rain,Austrian,5_nb,true,tip,true,false,true,false,right,false,false,false,false,1,Horizontal,Horizontal,Y_down,Y_down,Y_down false true,Y_down_Or,0,LSF,WestEuro,OGS
red,Austrian,1,false,radial_side,false,false,false,false,right,false,false,false,false,0,chin,head,X_left,X_left,X_left false false,X_left,0,LSF,WestEuro,OGS
river,Austrian,E,true,palm,true,false,false,false,right,false,false,false,false,1,Lateral,Lateral,Z_front,Z_front,Z_front false false,Z_front,0,LSF,WestEuro,OGS
salt,Austrian,U_b,false,tip,true,true,false,false,right,false,false,false,false,0,Horizontal,Horizontal,Z_front,Z_front,Z_front true false,Z_front_Hs,0,LSF,WestEuro,OGS
sea,Austrian,5,false,radial_side,false,false,true,false,right,false,false,false,false,0,ulnar_side,hand,Z_front,Z_front,Z_front false true,Z_front_Or,0,LSF,WestEuro,OGS
sharp,Austrian,B_b,false,tip,false,false,false,false,right,false,false,false,false,0,cheek,head,Z_front,Z_front,Z_front false false,Z_front,0,LSF,WestEuro,OGS
short,Austrian,H,true,finger_fronts,false,false,false,false,right,false,false,false,false,1,Lateral,Lateral,X_left,X_left,X_left false false,X_left,0,LSF,WestEuro,OGS
singing,Austrian,1,true,tip,true,false,true,false,right,false,false,false,false,1,Vertical,Vertical,X_left,X_left,X_left false true,X_left_Or,0,LSF,WestEuro,OGS
sister,Austrian,1,false,radial_side,true,false,false,false,right,false,false,false,false,0,radial_side,hand,Z_front,Z_front,Z_front false false,Z_front,0,LSF,WestEuro,OGS
sit,Austrian,V_nb,true,finger_fronts,false,false,false,false,right,false,false,false,false,1,Lateral,Lateral,Y_down,Y_down,Y_down false false,Y_down,0,LSF,WestEuro,OGS
smooth,Austrian,M_enb,false,finger_fronts,false,false,false,false,right,false,false,false,false,0,back_of_palm,hand,Z_front,Z_front,Z_front false false,Z_front,0,LSF,WestEuro,OGS
snake,Austrian,1,false,tip,false,false,true,false,right,false,false,false,false,0,Lateral,Lateral,X_left,X_left,X_left false true,X_left_Or,0,LSF,WestEuro,OGS
snow,Austrian,5,true,finger_fronts,false,true,false,false,right,false,false,false,false,1,Vertical,Vertical,Y_down,Y_down,Y_down true false,Y_down_Hs,0,LSF,WestEuro,OGS
star,Austrian,1,true,tip,true,false,false,false,right,false,false,false,false,1,Vertical,Vertical,Y_down,Y_down,Y_down false false,Y_down,0,LSF,WestEuro,OGS
stone,Austrian,S,false,ulnar_side,false,false,false,false,right,false,false,false,false,0,radial_side,hand,Y_down,Y_down,Y_down false false,Y_down,0,LSF,WestEuro,OGS
string,Austrian,L_enb,true,tip,false,false,false,false,right,false,false,false,false,1,Lateral,Lateral,X_right,X_right,X_right false false,X_right,0,LSF,WestEuro,OGS
sun,Austrian,E_bnb,false,heel,false,true,false,false,right,false,false,false,false,0,Lateral,Lateral,X_left,X_left,X_left true false,X_left_Hs,0,LSF,WestEuro,OGS
tail,Austrian,5_b,false,tip,false,true,false,false,right,false,false,false,false,0,hips,torso,Y_up,Y_up,Y_up true false,Y_up_Hs,0,LSF,WestEuro,OGS
thin,Austrian,I,false,back_of_fingers,false,false,false,false,right,false,false,false,false,0,Vertical,Vertical,Y_down,Y_down,Y_down false false,Y_down,0,LSF,WestEuro,OGS
tree,Austrian,S,true,ulnar_side,true,false,false,false,right,false,false,false,false,1,Horizontal,Horizontal,Z_front,Z_front,Z_front false false,Z_front,0,LSF,WestEuro,OGS
vomit,Austrian,5,false,back_of_palm,false,false,true,false,right,false,false,false,false,0,mouth,head,Y_down,Y_down,Y_down false true,Y_down_Or,0,LSF,WestEuro,OGS
warm,Austrian,E,false,finger_fronts,false,false,false,false,right,false,false,false,false,0,mouth,head,Y_down,Y_down,Y_down false false,Y_down,0,LSF,WestEuro,OGS
water,Austrian,Y,false,ulnar_side,true,false,false,false,right,false,false,false,false,0,Lateral,Lateral,Z_back,Z_back,Z_back false false,Z_back,0,LSF,WestEuro,OGS
wet,Austrian,E,false,finger_fronts,true,false,true,false,right,false,false,false,false,0,back_of_palm,hand,false true,Or_Change,false true,Or,0,LSF,WestEuro,OGS
what,Austrian,5,true,back_of_palm,true,false,false,false,right,false,false,false,false,1,Horizontal,Horizontal,X_left,X_left,X_left false false,X_left,0,LSF,WestEuro,OGS
when,Austrian,1,false,tip,false,true,false,false,right,false,false,false,false,0,Vertical,Vertical,true false,Hs_Change,true false,Hs,0,LSF,WestEuro,OGS
where,Austrian,E,true,back_of_palm,true,false,false,false,right,false,false,false,false,1,Horizontal,Horizontal,X_left,X_left,X_left false false,X_left,0,LSF,WestEuro,OGS
white,Austrian,A,false,tip,false,false,false,false,right,false,false,false,false,0,clavicle,torso,Y_down,Y_down,Y_down false false,Y_down,0,LSF,WestEuro,OGS
who,Austrian,H,false,tip,true,false,false,false,right,false,false,false,false,0,chin,head,Z_back,Z_back,Z_back false false,Z_back,0,LSF,WestEuro,OGS
wide,Austrian,5,true,palm,false,false,false,false,right,false,false,false,false,1,Lateral,Lateral,X_right,X_right,X_right false false,X_right,0,LSF,WestEuro,OGS
wife,Austrian,5,true,palm,false,false,true,false,right,false,false,false,true,1,Lateral,Lateral,Y_down,Y_down,Y_down false true,Y_down_Or,1,LSF,WestEuro,OGS
wind,Austrian,H,false,tip,true,false,false,false,right,false,false,false,false,0,Horizontal,Horizontal,X_left,X_left,X_left false false,X_left,0,LSF,WestEuro,OGS
with,Austrian,E,false,finger_fronts,false,true,false,false,right,false,false,false,false,0,Lateral,Lateral,X_left,X_left,X_left true false,X_left_Hs,0,LSF,WestEuro,OGS
woman,Austrian,L_eb,false,tip,false,false,true,false,right,false,false,false,false,0,lip,head,Z_back,Z_back,Z_back false true,Z_back_Or,0,LSF,WestEuro,OGS
wood,Austrian,E,false,finger_fronts,true,false,false,false,right,false,false,false,false,0,tip,hand,Y_down,Y_down,Y_down false false,Y_down,0,LSF,WestEuro,OGS
work,Austrian,S,false,ulnar_side,true,false,false,false,right,false,false,false,false,0,radial_side,hand,Y_down,Y_down,Y_down false false,Y_down,0,LSF,WestEuro,OGS
worm,Austrian,1,false,finger_fronts,false,true,false,false,right,false,false,false,false,0,Horizontal,Horizontal,X_left,X_left,X_left true false,X_left_Hs,0,LSF,WestEuro,OGS
year,Austrian,Y,true,ulnar_side,false,false,false,false,right,false,false,false,false,1,Horizontal,Horizontal,Y_down,Y_down,Y_down false false,Y_down,0,LSF,WestEuro,OGS
yellow,Austrian,Y,false,ulnar_side,true,true,false,false,right,false,false,false,false,0,Vertical,Vertical,true false,Hs_Change,true false,Hs,0,LSF,WestEuro,OGS
all,Estonian,5,false,palm,false,true,false,false,right,false,false,false,false,0,Horizontal,Horizontal,Z_front,Z_front,Z_front true false,Z_front_Hs,0,RSL,EastEuro,EstSL
animal,Estonian,L_nb,false,radial_side,true,false,false,false,left,false,false,false,false,0,forehead,head,Z_back,Z_back,Z_back false false,Z_back,0,RSL,EastEuro,EstSL
bad,Estonian,I,false,ulnar_side,false,false,true,false,left,false,false,false,false,0,Vertical,Vertical,false true,Or_Change,false true,Or,0,RSL,EastEuro,EstSL
because,Estonian,V,false,back_of_fingers,false,false,true,false,left,false,false,false,false,0,back_of_fingers,hand,false true,Or_Change,false true,Or,0,RSL,EastEuro,EstSL
bird,Estonian,E,true,heel,true,false,true,false,right,false,false,false,false,1,Horizontal,Horizontal,false true,Or_Change,false true,Or,0,RSL,EastEuro,EstSL
black,Estonian,1,false,radial_side,true,false,false,false,left,false,false,false,false,0,nose,head,Y_up,Y_up,Y_up false false,Y_up,0,RSL,EastEuro,EstSL
blood,Estonian,E_bnb,false,tip,false,true,false,false,right,false,false,false,false,0,cheek,head,Z_front,Z_front,Z_front true false,Z_front_Hs,0,RSL,EastEuro,EstSL
boring,Estonian,A,false,tip,false,false,true,false,right,false,false,false,false,0,chin,head,X_left,X_left,X_left false true,X_left_Or,0,RSL,EastEuro,EstSL
brother,Estonian,1_nb,false,tip,false,false,false,false,right,false,false,false,false,0,forehead,head,Z_back,Z_back,Z_back false false,Z_back,1,RSL,EastEuro,EstSL
bug,Estonian,5_nb,true,palm,false,true,false,false,right,false,false,false,false,1,Horizontal,Horizontal,Z_front,Z_front,Z_front true false,Z_front_Hs,0,RSL,EastEuro,EstSL
cat,Estonian,5_nb,true,palm,false,false,false,false,right,false,false,false,false,1,chin,head,X_right,X_right,X_right false false,X_right,0,RSL,EastEuro,EstSL
child,Estonian,B,false,palm,false,false,false,false,left,false,false,false,false,0,Horizontal,Horizontal,Z_front,Z_front,Z_front false false,Z_front,0,RSL,EastEuro,EstSL
correct,Estonian,1,true,tip,false,false,false,false,right,false,false,false,false,1,Lateral,Lateral,X_left,X_left,X_left false false,X_left,0,RSL,EastEuro,EstSL
count,Estonian,1,false,back_of_palm,true,true,false,false,right,false,false,false,false,0,Vertical,Vertical,Z_front,Z_front,Z_front true false,Z_front_Hs,0,RSL,EastEuro,EstSL
dance,Estonian,1,true,tip,false,false,true,false,right,false,false,false,false,1,Horizontal,Horizontal,X_left,X_left,X_left false true,X_left_Or,0,RSL,EastEuro,EstSL
day,Estonian,5,true,palm,true,false,false,false,right,false,false,false,false,1,Vertical,Vertical,Y_up,Y_up,Y_up false false,Y_up,0,RSL,EastEuro,EstSL
die,Estonian,H,false,back_of_palm,false,false,true,false,right,false,false,false,false,0,Horizontal,Horizontal,false true,Or_Change,false true,Or,0,RSL,EastEuro,EstSL
dirty,Estonian,1,false,radial_side,false,false,false,false,right,true,true,false,false,0,nose,head,Z_back,Z_back,Z_back false false,Z_back,1,RSL,EastEuro,EstSL
dog,Estonian,E,false,palm,true,false,false,false,right,false,false,false,false,0,hips,torso,Z_back,Z_back,Z_back false false,Z_back,0,RSL,EastEuro,EstSL
dry,Estonian,S,false,heel,false,false,true,false,right,false,false,false,false,0,back_of_palm,hand,Y_down,Y_down,Y_down false true,Y_down_Or,0,RSL,EastEuro,EstSL
dust,Estonian,M_enb,false,tip,true,false,false,false,right,false,false,false,false,0,palm,hand,Y_down,Y_down,Y_down false false,Y_down,0,RSL,EastEuro,EstSL
earth,Estonian,B,true,radial_side,false,false,true,false,right,false,false,false,false,1,Lateral,Lateral,false true,Or_Change,false true,Or,0,RSL,EastEuro,EstSL
egg,Estonian,B,true,finger_fronts,true,false,false,false,right,false,false,false,false,1,Lateral,Lateral,Y_up,Y_up,Y_up false false,Y_up,0,RSL,EastEuro,EstSL
father,Estonian,1,false,radial_side,false,false,false,false,right,false,false,false,false,0,chin,head,X_left,X_left,X_left false false,X_left,0,RSL,EastEuro,EstSL
feather,Estonian,L_b,false,tip,false,true,false,false,right,false,false,false,false,0,tip,hand,Y_up,Y_up,Y_up true false,Y_up_Hs,0,RSL,EastEuro,EstSL
fire,Estonian,K,true,finger_fronts,false,false,true,false,right,false,false,false,false,1,Lateral,Lateral,Y_up,Y_up,Y_up false true,Y_up_Or,0,RSL,EastEuro,EstSL
fish,Estonian,B,true,heel,true,false,true,false,right,false,false,false,false,1,Vertical,Vertical,false true,Or_Change,false true,Or,0,RSL,EastEuro,EstSL
flower,Estonian,E_bnb,false,heel,false,true,false,false,right,false,false,false,false,0,palm,hand,true false,Hs_Change,true false,Hs,0,RSL,EastEuro,EstSL
full,Estonian,E,false,palm,false,false,false,false,right,false,false,false,false,0,radial_side,hand,Z_front,Z_front,Z_front false false,Z_front,0,RSL,EastEuro,EstSL
good,Estonian,E,true,palm,false,false,false,false,right,false,false,false,false,1,Lateral,Lateral,X_left,X_left,X_left false false,X_left,0,RSL,EastEuro,EstSL
grass,Estonian,4,true,tip,true,false,false,false,right,false,false,false,false,1,Horizontal,Horizontal,Y_up,Y_up,Y_up false false,Y_up,0,RSL,EastEuro,EstSL
grease,Estonian,5_nb,false,ulnar_side,false,true,false,false,right,false,false,false,false,0,palm,hand,X_left,X_left,X_left true false,X_left_Hs,0,RSL,EastEuro,EstSL
green,Estonian,5,true,finger_fronts,false,false,true,false,right,false,false,false,false,1,nose,head,Y_down,Y_down,Y_down false true,Y_down_Or,0,RSL,EastEuro,EstSL
heavy,Estonian,S,true,ulnar_side,false,false,false,false,right,false,false,false,false,1,Horizontal,Horizontal,Y_down,Y_down,Y_down false false,Y_down,0,RSL,EastEuro,EstSL
how,Estonian,E,true,back_of_palm,false,false,true,false,right,false,false,false,false,1,Vertical,Vertical,Y_down,Y_down,Y_down false true,Y_down_Or,0,RSL,EastEuro,EstSL
husband,Estonian,L_enb,false,tip,true,false,true,false,right,false,false,false,false,0,back_of_palm,hand,false true,Or_Change,false true,Or,0,RSL,EastEuro,EstSL
ice,Estonian,B_b,true,ulnar_side,false,false,false,false,right,false,false,false,false,1,Vertical,Vertical,Z_front,Z_front,Z_front false false,Z_front,0,RSL,EastEuro,EstSL
if,Estonian,5,true,back_of_palm,false,false,true,false,right,false,false,false,false,1,Horizontal,Horizontal,false true,Or_Change,false true,Or,0,RSL,EastEuro,EstSL
kill,Estonian,S,false,radial_side,false,false,false,false,right,false,false,false,false,0,palm,hand,Y_down,Y_down,Y_down false false,Y_down,0,RSL,EastEuro,EstSL
laugh,Estonian,V_nb,false,tip,true,false,false,false,right,false,false,false,false,0,chin,head,Z_back,Z_back,Z_back false false,Z_back,0,RSL,EastEuro,EstSL
leaf,Estonian,L_b,false,tip,false,true,false,false,right,false,false,false,false,0,tip,hand,Y_up,Y_up,Y_up true false,Y_up_Hs,0,RSL,EastEuro,EstSL
lie,Estonian,L_nb,false,radial_side,true,false,false,false,right,false,false,false,false,0,chin,head,X_left,X_left,X_left false false,X_left,0,RSL,EastEuro,EstSL
live,Estonian,B_nb,false,ulnar_side,false,false,false,false,right,false,false,false,false,0,Torso_mid,torso,Y_up,Y_up,Y_up false false,Y_up,0,RSL,EastEuro,EstSL
long,Estonian,B_b,false,palm,false,true,true,false,right,false,false,false,false,0,Horizontal,Horizontal,true true,Or_HS_Change,true true,Hs_Or,0,RSL,EastEuro,EstSL
look_for,Estonian,V_nb,true,tip,true,false,false,false,right,false,false,false,false,1,Horizontal,Horizontal,Y_down,Y_down,Y_down false false,Y_down,0,RSL,EastEuro,EstSL
man,Estonian,L,false,finger_fronts,false,true,false,false,right,false,false,false,false,0,mouth,head,X_right,X_right,X_right true false,X_right_Hs,0,RSL,EastEuro,EstSL
meat,Estonian,1,false,tip,true,false,false,false,left,false,false,false,false,0,neck,torso,Z_back,Z_back,Z_back false false,Z_back,0,RSL,EastEuro,EstSL
moon,Estonian,L_b,false,tip,false,true,false,false,right,false,false,false,false,0,Lateral,Lateral,Y_down,Y_down,Y_down true false,Y_down_Hs,0,RSL,EastEuro,EstSL
mother,Estonian,E,false,palm,false,false,false,false,right,false,false,false,false,0,cheek,head,Y_down,Y_down,Y_down false false,Y_down,0,RSL,EastEuro,EstSL
mountain,Estonian,5,false,palm,false,false,true,false,right,false,false,false,false,0,Horizontal,Horizontal,Y_down,Y_down,Y_down false true,Y_down_Or,0,RSL,EastEuro,EstSL
name,Estonian,1,false,radial_side,true,false,false,false,right,false,false,false,false,0,forehead,head,Z_front,Z_front,Z_front false false,Z_front,0,RSL,EastEuro,EstSL
narrow,Estonian,S,true,finger_fronts,true,false,false,false,right,false,false,false,false,1,Lateral,Lateral,X_left,X_left,X_left false false,X_left,0,RSL,EastEuro,EstSL
new,Estonian,B_b,false,back_of_palm,false,false,false,false,right,false,false,false,false,0,palm,hand,Y_up,Y_up,Y_up false false,Y_up,0,RSL,EastEuro,EstSL
night,Estonian,E,true,radial_side,false,false,false,false,right,false,false,false,false,1,Lateral,Lateral,Y_down,Y_down,Y_down false false,Y_down,0,RSL,EastEuro,EstSL
not,Estonian,B,false,palm,false,false,false,false,left,false,false,false,false,0,Vertical,Vertical,X_right,X_right,X_right false false,X_right,0,RSL,EastEuro,EstSL
old,Estonian,S_b,false,heel,false,false,false,false,right,false,false,false,false,0,cheek,head,Y_down,Y_down,Y_down false false,Y_down,0,RSL,EastEuro,EstSL
